STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFI,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFI,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT18,WT19,WT21,WV01,WV03,WV20
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/20/1982,20,0,,,,1412,0,,0,0,,77,59,,,,,,270,,,,,,,19.5,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/21/1982,80,90,,,,1424,0,,0,0,,77,60,,,,,,270,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/22/1982,90,90,,,,1518,0,,0,0,,84,62,,,,,,270,,,,,,,18.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/23/1982,80,60,,,,1606,0,,0,0,,91,67,,,,,,270,,,,,,,25.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/24/1982,80,80,,,,606,0,,0,0,,81,65,,,,,,270,,,,,,,28.9,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/25/1982,90,100,,,,1506,0,,0,0,,74,63,,,,,,270,,,,,,,17.2,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/26/1982,60,60,,,,2236,0.05,,0,0,,70,62,,,,,,360,,,,,,,27.5,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/27/1982,0,0,,,,124,0,,0,0,,75,53,,,,,,315,,,,,,,32.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/28/1982,50,80,,,,1718,0,,0,0,,78,55,,,,,,270,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/29/1982,50,60,,,,1412,0,,0,0,,75,57,,,,,,270,,,,,,,12.8,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/30/1982,100,100,,,,1312,0.13,,0,0,,68,58,,,,,,90,,,,,,,20.8,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",10/31/1982,20,0,,,,1424,0,,0,0,,71,58,,,,,,270,,,,,,,17.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/1/1982,10,0,,,,1506,0,,0,0,,72,55,,,,,,225,,,,,,,11.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/2/1982,20,40,,,,1842,0,,0,0,,82,55,,,,,,360,,,,,,,12.8,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/3/1982,0,0,,,,2342,0,,0,0,,85,55,,,,,,360,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/4/1982,50,40,,,,1348,0,,0,0,,82,59,,,,,,270,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/5/1982,30,10,,,,1236,0,,0,0,,77,53,,,,,,270,,,,,,,15,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/6/1982,60,50,,,,1454,0,,0,0,,73,53,,,,,,270,,,,,,,16.1,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/7/1982,100,100,,,,924,0,,0,0,,65,55,,,,,,45,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/8/1982,70,80,,,,1518,0,,0,0,,67,56,,,,,,270,,,,,,,31.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/9/1982,90,90,,,,1212,1.31,,0,0,,60,51,,,,,,180,,,,,,,40.3,,,,,1,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/10/1982,60,60,,,,1718,0.5,,0,0,,59,50,,,,,,270,,,,,,,23,,,,,1,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/11/1982,0,0,,,,1506,0,,0,0,,65,44,,,,,,225,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/12/1982,60,90,,,,1854,0,,0,0,,73,48,,,,,,360,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/13/1982,60,100,,,,718,0,,0,0,,69,50,,,,,,45,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/14/1982,20,10,,,,1800,0,,0,0,,73,46,,,,,,270,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/15/1982,50,20,,,,1200,0,,0,0,,73,51,,,,,,225,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/16/1982,100,100,,,,1718,0,,0,0,,67,56,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/17/1982,30,30,,,,1348,0,,0,0,,68,57,,,,,,270,,,,,,,24.2,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/18/1982,90,90,,,,1500,0.25,,0,0,,65,55,,,,,,225,,,,,,,18.3,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/19/1982,50,50,,,,242,0.2,,0,0,,66,57,,,,,,270,,,,,,,30,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/20/1982,20,30,,,,1724,0,,0,0,,67,52,,,,,,270,,,,,,,17.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/21/1982,50,90,,,,2106,0,,0,0,,67,51,,,,,,360,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/22/1982,70,100,,,,1630,0,,0,0,,62,51,,,,,,270,,,,,,,12.8,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/23/1982,70,90,,,,1106,0,,0,0,,66,49,,,,,,225,,,,,,,16.1,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/24/1982,20,20,,,,1448,0,,0,0,,72,52,,,,,,270,,,,,,,18.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/25/1982,0,0,,,,1148,0,,0,0,,76,51,,,,,,360,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/26/1982,40,60,,,,2342,0,,0,0,,77,49,,,,,,45,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/27/1982,30,40,,,,1406,0,,0,0,,71,50,,,,,,225,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/28/1982,90,100,,,,1336,0,,0,0,,65,55,,,,,,180,,,,,,,15,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/29/1982,90,100,,,,2342,0.41,,0,0,,65,58,,,,,,180,,,,,,,21.9,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",11/30/1982,60,70,,,,818,0.81,,0,0,,64,55,,,,,,270,,,,,,,59.7,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/1/1982,10,10,,,,218,0,,0,0,,65,53,,,,,,270,,,,,,,35.6,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/2/1982,30,30,,,,342,0,,0,0,,63,53,,,,,,360,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/3/1982,20,40,,,,1424,0,,0,0,,64,48,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/4/1982,40,70,,,,1548,0,,0,0,,65,48,,,,,,270,,,,,,,13.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/5/1982,20,0,,,,1448,0,,0,0,,69,47,,,,,,270,,,,,,,15,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/6/1982,70,50,,,,1424,0,,0,0,,62,49,,,,,,225,,,,,,,12.8,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/7/1982,90,100,,,,2148,0,,0,0,,60,51,,,,,,45,,,,,,,15,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/8/1982,60,80,,,,1300,0.02,,0,0,,65,54,,,,,,360,,,,,,,30,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/9/1982,90,100,,,,1524,0,,0,0,,68,54,,,,,,90,,,,,,,23,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/10/1982,40,30,,,,2036,0,,0,0,,64,55,,,,,,315,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/11/1982,10,10,,,,1454,0,,0,0,,65,52,,,,,,270,,,,,,,17.2,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/12/1982,0,0,,,,2306,0,,0,0,,70,51,,,,,,270,,,,,,,18.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/13/1982,10,10,,,,1400,0,,0,0,,67,52,,,,,,270,,,,,,,26.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/14/1982,40,50,,,,1530,0,,0,0,,67,47,,,,,,270,,,,,,,12.8,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/15/1982,40,70,,,,2000,0,,0,0,,68,45,,,,,,315,,,,,,,17.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/16/1982,30,60,,,,1306,0,,0,0,,66,45,,,,,,270,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/17/1982,20,0,,,,1518,0,,0,0,,66,43,,,,,,270,,,,,,,13.9,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/18/1982,0,10,,,,1718,0,,0,0,,65,45,,,,,,270,,,,,,,15,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/19/1982,10,0,,,,1400,0,,0,0,,72,46,,,,,,270,,,,,,,12.8,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/20/1982,50,50,,,,1412,0,,0,0,,71,43,,,,,,270,,,,,,,18.3,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/21/1982,100,100,,,,1124,0,,0,0,,62,52,,,,,,90,,,,,,,17.2,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/22/1982,90,100,,,,1954,0.64,,0,0,,62,55,,,,,,225,,,,,,,38,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/23/1982,0,10,,,,54,0,,0,0,,60,52,,,,,,270,,,,,,,39.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/24/1982,0,0,,,,1406,0,,0,0,,64,46,,,,,,45,,,,,,,40.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/25/1982,0,0,,,,1330,0,,0,0,,64,39,,,,,,225,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/26/1982,30,40,,,,1436,0,,0,0,,66,39,,,,,,270,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/27/1982,90,100,,,,1354,0,,0,0,,62,45,,,,,,45,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/28/1982,90,90,,,,1854,0,,0,0,,66,50,,,,,,360,,,,,,,20.8,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/29/1982,70,100,,,,1654,0,,0,0,,60,46,,,,,,315,,,,,,,28.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/30/1982,0,0,,,,1354,0,,0,0,,64,37,,,,,,90,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",12/31/1982,0,0,,,,1436,0,,0,0,,60,37,,,,,,225,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/1/1983,0,0,,,,1636,0,,0,0,,64,39,,,,,,315,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/2/1983,60,100,,,,1400,0,,0,0,,65,43,,,,,,315,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/3/1983,10,30,,,,1600,0,,0,0,,71,43,,,,,,315,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/4/1983,0,0,,,,1448,0,,0,0,,72,45,,,,,,270,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/5/1983,10,0,,,,1648,0,,0,0,,68,45,,,,,,270,,,,,,,13.9,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/6/1983,40,40,,,,1242,0,,0,0,,61,46,,,,,,270,,,,,,,17.2,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/7/1983,40,20,,,,1512,0,,0,0,,63,48,,,,,,270,,,,,,,17.2,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/8/1983,10,0,,,,1348,0,,0,0,,77,48,,,,,,270,,,,,,,15,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/9/1983,10,20,,,,1048,0,,0,0,,82,48,,,,,,45,,,,,,,26.4,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/10/1983,0,0,,,,1900,0,,0,0,,82,52,,,,,,360,,,,,,,18.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/11/1983,0,0,,,,1242,0,,0,0,,82,50,,,,,,225,,,,,,,13.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/12/1983,0,0,,,,1430,0,,0,0,,87,54,,,,,,270,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/13/1983,0,10,,,,1454,0,,0,0,,82,56,,,,,,270,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/14/1983,30,30,,,,2106,0,,0,0,,84,59,,,,,,360,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/15/1983,60,60,,,,824,0,,0,0,,78,55,,,,,,90,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/16/1983,60,50,,,,1848,0,,0,0,,68,56,,,,,,270,,,,,,,23,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/17/1983,10,10,,,,1406,0,,0,0,,68,49,,,,,,270,,,,,,,18.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/18/1983,70,80,,,,2348,0,,0,0,,67,50,,,,,,180,,,,,,,18.3,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/19/1983,50,40,,,,318,0.22,,0,0,,68,53,,,,,,180,,,,,,,38,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/20/1983,0,0,,,,942,0,,0,0,,59,48,,,,,,360,,,,,,,32.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/21/1983,80,100,,,,1012,0,,0,0,,58,43,,,,,,90,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/22/1983,100,100,,,,2324,1.94,,0,0,,58,49,,,,,,270,,,,,,,31.1,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/23/1983,100,100,,,,906,0.13,,0,0,,65,53,,,,,,90,,,,,,,21.9,,,1,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/24/1983,70,100,,,,1142,0.43,,0,0,,61,54,,,,,,180,,,,,,,26.4,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/25/1983,70,60,,,,1542,0,,0,0,,63,50,,,,,,270,,,,,,,17.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/26/1983,90,90,,,,2348,0,,0,0,,65,50,,,,,,135,,,,,,,21.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/27/1983,70,90,,,,1430,1.5,,0,0,,61,52,,,,,,270,,,,,,,47.2,,,1,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/28/1983,80,80,,,,2030,0.9,,0,0,,62,47,,,,,,135,,,,,,,42.5,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/29/1983,70,80,,,,30,0.13,,0,0,,59,51,,,,,,270,,,,,,,49.4,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/30/1983,30,30,,,,1824,0,,0,0,,59,47,,,,,,270,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",1/31/1983,0,10,,,,1612,0,,0,0,,61,45,,,,,,270,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/1/1983,30,20,,,,2300,0,,0,0,,62,45,,,,,,90,,,,,,,15,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/2/1983,100,100,,,,1100,0.8,,0,0,,56,47,,,,,,45,,,,,,,39.1,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/3/1983,60,80,,,,1554,0,,0,0,,61,47,,,,,,315,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/4/1983,30,40,,,,2042,0,,0,0,,61,47,,,,,,270,,,,,,,15,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/5/1983,80,90,,,,1324,0.25,,0,0,,59,47,,,,,,360,,,,,,,18.3,,,,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/6/1983,100,100,,,,2324,0.19,,0,0,,57,51,,,,,,90,,,,,,,15,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/7/1983,100,100,,,,2354,0.17,,0,0,,59,52,,,,,,180,,,,,,,30,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/8/1983,70,60,,,,200,0.39,,0,0,,61,54,,,,,,225,,,,,,,32.2,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/9/1983,60,70,,,,1824,0,,0,0,,65,48,,,,,,270,,,,,,,21.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/10/1983,20,30,,,,1518,0,,0,0,,68,48,,,,,,270,,,,,,,28.9,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/11/1983,60,90,,,,1154,0,,0,0,,69,51,,,,,,225,,,,,,,16.1,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/12/1983,90,90,,,,1500,0,,0,0,,63,54,,,,,,270,,,,,,,17.2,,,1,1,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/13/1983,40,40,,,,1918,0.14,,0,0,,64,53,,,,,,360,,,,,,,24.2,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/14/1983,50,60,,,,1642,0,,0,0,,71,47,,,,,,270,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/15/1983,80,90,,,,1706,0,,0,0,,67,50,,,,,,270,,,,,,,18.3,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/16/1983,30,10,,,,1318,0,,0,0,,63,50,,,,,,270,,,,,,,26.4,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/17/1983,50,50,,,,1536,0,,0,0,,66,51,,,,,,270,,,,,,,15,,,1,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/18/1983,50,60,,,,1406,0.02,,0,0,,64,55,,,,,,270,,,,,,,41.4,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/19/1983,20,10,,,,324,0,,0,0,,69,50,,,,,,360,,,,,,,32.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/20/1983,60,80,,,,1336,0,,0,0,,74,49,,,,,,270,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/21/1983,70,50,,,,1448,0,,0,0,,70,51,,,,,,270,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/22/1983,60,20,,,,1512,0,,0,0,,72,53,,,,,,270,,,,,,,17.2,,,,,,,,,,1,,,,,,,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/23/1983,80,100,,,,1918,0,,0,0,,66,53,,,,,,270,,,,,,,38,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/24/1983,90,100,,,,1548,0.16,,0,0,,61,51,,,,,,270,,,,,,,28.9,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/25/1983,80,80,,,,1436,0.06,,0,0,,62,50,,,,,,270,,,,,,,20.8,,,,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/26/1983,90,80,,,,618,2.35,,0,0,,64,51,,,,,,90,,,,,,,33.3,,,1,,,,,,,,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/27/1983,100,100,,,,906,1.09,,0,0,,62,53,,,,,,225,,,,,,,39.1,,,1,,,,,,,1,,,,,,1,,,,,,
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2/28/1983,80,100,,,,2118,0.02,,0,0,,65,53,,,,,,135,,,,,,,30,,,1,,,,,,,,,,,,,1,,,,,,
